,timestamp,demand,charge,discharge,battery_e
0,2019-01-01 00:00:00,666.72,75.00000001625276,0.0,71.25000003262443
1,2019-01-01 00:15:00,665.28,73.86891464136495,2.4921037212742268e-08,141.42546891567812
2,2019-01-01 00:30:00,679.68,19.197643822129283,2.4931887151188302e-08,159.66323052044663
3,2019-01-01 00:45:00,676.8,61.243246534998846,2.492078532964759e-08,217.84431470245303
4,2019-01-01 01:00:00,681.12,18.863311928493708,2.492965794575342e-08,235.7644610082702
5,2019-01-01 01:15:00,685.44,51.59653877670735,2.4925455440491288e-08,284.7811728198947
6,2019-01-01 01:30:00,686.88,14.110019686789922,2.493082236652968e-08,298.1856914960922
7,2019-01-01 01:45:00,689.76,46.33791089305503,2.4927837087237105e-08,342.2067068182446
8,2019-01-01 02:00:00,689.76,12.168647570446012,2.493147086053678e-08,353.7669219839147
9,2019-01-01 02:15:00,691.2,44.02094076115276,2.49288756834699e-08,395.58681568075906
10,2019-01-01 02:30:00,685.44,17.365617702349354,2.4929177509149315e-08,412.08415247173986
11,2019-01-01 02:45:00,682.56,51.82077072858026,2.4926443181413798e-08,461.3138846376427
12,2019-01-01 03:00:00,685.44,18.205787734919873,2.492824047023063e-08,478.60938295956663
13,2019-01-01 03:15:00,678.24,55.345514061243435,2.492496391828774e-08,531.1876212915012
14,2019-01-01 03:30:00,682.56,21.88104440225561,2.4926517417051303e-08,551.9746134473957
15,2019-01-01 03:45:00,672.48,60.351831784391344,2.4922510404382248e-08,609.3088536163233
16,2019-01-01 04:00:00,668.16,37.03472667910235,2.4921832280374357e-08,644.491843935227
17,2019-01-01 04:15:00,666.72,65.38888627702866,2.4918889449502403e-08,706.6112858721641
18,2019-01-01 04:30:00,671.04,34.87767218646323,2.492233594088428e-08,739.7450744230604
19,2019-01-01 04:45:00,668.16,63.27095888022591,2.4920546040446266e-08,799.8524853330329
20,2019-01-01 05:00:00,676.8,29.79559958327021,2.492399474126471e-08,828.1583049108939
21,2019-01-01 05:15:00,676.8,53.98519540919844,2.4924351827398755e-08,879.4442405233863
22,2019-01-01 05:30:00,684.0,23.241363054304138,2.4926235692912106e-08,901.523535398727
23,2019-01-01 05:45:00,682.56,47.59590644517486,2.4926171506178372e-08,946.7396464953952
