"","interval","data","forecast"
"25948",2018-09-28 06:45:00,809.28,NA
"25949",2018-09-28 07:00:00,797.76,NA
"25950",2018-09-28 07:15:00,794.88,NA
"25951",2018-09-28 07:30:00,799.2,NA
"25952",2018-09-28 07:45:00,794.88,NA
"25953",2018-09-28 08:00:00,800.64,NA
"25954",2018-09-28 08:15:00,804.96,NA
"25955",2018-09-28 08:30:00,799.2,NA
"25956",2018-09-28 08:45:00,804.96,NA
"25957",2018-09-28 09:00:00,803.52,NA
"25958",2018-09-28 09:15:00,809.28,NA
"25959",2018-09-28 09:30:00,823.68,NA
"25960",2018-09-28 09:45:00,812.16,NA
"25961",2018-09-28 10:00:00,817.92,NA
"25962",2018-09-28 10:15:00,812.16,NA
"25963",2018-09-28 10:30:00,809.28,NA
"25964",2018-09-28 10:45:00,815.04,NA
"25965",2018-09-28 11:00:00,810.72,NA
"25966",2018-09-28 11:15:00,806.4,NA
"25967",2018-09-28 11:30:00,812.16,NA
"25968",2018-09-28 11:45:00,823.68,NA
"25969",2018-09-28 12:00:00,817.92,NA
"25970",2018-09-28 12:15:00,823.68,NA
"25971",2018-09-28 12:30:00,813.6,NA
"25972",2018-09-28 12:45:00,820.8,NA
"25973",2018-09-28 13:00:00,825.12,NA
"25974",2018-09-28 13:15:00,819.36,NA
"25975",2018-09-28 13:30:00,820.8,NA
"25976",2018-09-28 13:45:00,800.64,NA
"25977",2018-09-28 14:00:00,803.52,NA
"25978",2018-09-28 14:15:00,797.76,NA
"25979",2018-09-28 14:30:00,797.76,NA
"25980",2018-09-28 14:45:00,799.2,NA
"25981",2018-09-28 15:00:00,799.2,NA
"25982",2018-09-28 15:15:00,796.32,NA
"25983",2018-09-28 15:30:00,794.88,NA
"25984",2018-09-28 15:45:00,780.48,NA
"25985",2018-09-28 16:00:00,812.16,NA
"25986",2018-09-28 16:15:00,842.4,NA
"25987",2018-09-28 16:30:00,836.64,NA
"25988",2018-09-28 16:45:00,836.64,NA
"25989",2018-09-28 17:00:00,840.96,NA
"25990",2018-09-28 17:15:00,839.52,NA
"25991",2018-09-28 17:30:00,842.4,NA
"25992",2018-09-28 17:45:00,832.32,NA
"25993",2018-09-28 18:00:00,817.92,NA
"25994",2018-09-28 18:15:00,815.04,NA
"25995",2018-09-28 18:30:00,809.28,NA
"25996",2018-09-28 18:45:00,794.88,NA
"25997",2018-09-28 19:00:00,789.12,NA
"25998",2018-09-28 19:15:00,786.24,NA
"25999",2018-09-28 19:30:00,779.04,NA
"26000",2018-09-28 19:45:00,779.04,NA
"26001",2018-09-28 20:00:00,776.16,NA
"26002",2018-09-28 20:15:00,780.48,NA
"26003",2018-09-28 20:30:00,779.04,NA
"26004",2018-09-28 20:45:00,774.72,NA
"26005",2018-09-28 21:00:00,770.4,NA
"26006",2018-09-28 21:15:00,771.84,NA
"26007",2018-09-28 21:30:00,779.04,NA
"26008",2018-09-28 21:45:00,777.6,NA
"26009",2018-09-28 22:00:00,776.16,NA
"26010",2018-09-28 22:15:00,774.72,NA
"26011",2018-09-28 22:30:00,770.4,NA
"26012",2018-09-28 22:45:00,768.96,NA
"26013",2018-09-28 23:00:00,760.32,NA
"26014",2018-09-28 23:15:00,753.12,NA
"26015",2018-09-28 23:30:00,750.24,NA
"26016",2018-09-28 23:45:00,758.88,NA
"26017",2018-09-29 00:00:00,760.32,NA
"26018",2018-09-29 00:15:00,751.68,NA
"26019",2018-09-29 00:30:00,741.6,NA
"26020",2018-09-29 00:45:00,747.36,NA
"26021",2018-09-29 01:00:00,756,NA
"26022",2018-09-29 01:15:00,756,NA
"26023",2018-09-29 01:30:00,748.8,NA
"26024",2018-09-29 01:45:00,737.28,NA
"26025",2018-09-29 02:00:00,741.6,NA
"26026",2018-09-29 02:15:00,740.16,NA
"26027",2018-09-29 02:30:00,738.72,NA
"26028",2018-09-29 02:45:00,738.72,NA
"26029",2018-09-29 03:00:00,740.16,NA
"26030",2018-09-29 03:15:00,732.96,NA
"26031",2018-09-29 03:30:00,734.4,NA
"26032",2018-09-29 03:45:00,728.64,NA
"26033",2018-09-29 04:00:00,728.64,NA
"26034",2018-09-29 04:15:00,731.52,NA
"26035",2018-09-29 04:30:00,727.2,NA
"26036",2018-09-29 04:45:00,730.08,NA
"26037",2018-09-29 05:00:00,725.76,NA
"26038",2018-09-29 05:15:00,734.4,NA
"26039",2018-09-29 05:30:00,744.48,NA
"26040",2018-09-29 05:45:00,738.72,NA
"26041",2018-09-29 06:00:00,737.28,NA
"26042",2018-09-29 06:15:00,737.28,NA
"26043",2018-09-29 06:30:00,724.32,NA
"26044",2018-09-29 06:45:00,724.32,NA
"26045",2018-09-29 07:00:00,737.28,NA
"26046",2018-09-29 07:15:00,734.4,NA
"26047",2018-09-29 07:30:00,732.96,NA
"26048",2018-09-29 07:45:00,734.4,NA
"26049",2018-09-29 08:00:00,735.84,NA
"26050",2018-09-29 08:15:00,741.6,NA
"26051",2018-09-29 08:30:00,743.04,NA
"26052",2018-09-29 08:45:00,753.12,NA
"26053",2018-09-29 09:00:00,754.56,NA
"26054",2018-09-29 09:15:00,758.88,NA
"26055",2018-09-29 09:30:00,757.44,NA
"26056",2018-09-29 09:45:00,777.6,NA
"26057",2018-09-29 10:00:00,797.76,NA
"26058",2018-09-29 10:15:00,797.76,NA
"26059",2018-09-29 10:30:00,799.2,NA
"26060",2018-09-29 10:45:00,796.32,NA
"26061",2018-09-29 11:00:00,796.32,NA
"26062",2018-09-29 11:15:00,806.4,NA
"26063",2018-09-29 11:30:00,812.16,NA
"26064",2018-09-29 11:45:00,823.68,NA
"26065",2018-09-29 12:00:00,823.68,NA
"26066",2018-09-29 12:15:00,815.04,NA
"26067",2018-09-29 12:30:00,809.28,NA
"26068",2018-09-29 12:45:00,800.64,NA
"26069",2018-09-29 13:00:00,806.4,NA
"26070",2018-09-29 13:15:00,812.16,NA
"26071",2018-09-29 13:30:00,829.44,NA
"26072",2018-09-29 13:45:00,822.24,NA
"26073",2018-09-29 14:00:00,807.84,NA
"26074",2018-09-29 14:15:00,809.28,NA
"26075",2018-09-29 14:30:00,806.4,NA
"26076",2018-09-29 14:45:00,816.48,NA
"26077",2018-09-29 15:00:00,816.48,NA
"26078",2018-09-29 15:15:00,816.48,NA
"26079",2018-09-29 15:30:00,819.36,NA
"26080",2018-09-29 15:45:00,812.16,NA
"26081",2018-09-29 16:00:00,810.72,NA
"26082",2018-09-29 16:15:00,809.28,NA
"26083",2018-09-29 16:30:00,815.04,NA
"26084",2018-09-29 16:45:00,820.8,NA
"26085",2018-09-29 17:00:00,825.12,NA
"26086",2018-09-29 17:15:00,822.24,NA
"26087",2018-09-29 17:30:00,819.36,NA
"26088",2018-09-29 17:45:00,810.72,NA
"26089",2018-09-29 18:00:00,815.04,NA
"26090",2018-09-29 18:15:00,806.4,NA
"26091",2018-09-29 18:30:00,800.64,NA
"26092",2018-09-29 18:45:00,783.36,NA
"26093",2018-09-29 19:00:00,767.52,NA
"26094",2018-09-29 19:15:00,768.96,NA
"26095",2018-09-29 19:30:00,764.64,NA
"26096",2018-09-29 19:45:00,757.44,NA
"26097",2018-09-29 20:00:00,757.44,NA
"26098",2018-09-29 20:15:00,757.44,NA
"26099",2018-09-29 20:30:00,758.88,NA
"26100",2018-09-29 20:45:00,751.68,NA
"26101",2018-09-29 21:00:00,745.92,NA
"26102",2018-09-29 21:15:00,744.48,NA
"26103",2018-09-29 21:30:00,744.48,NA
"26104",2018-09-29 21:45:00,747.36,NA
"26105",2018-09-29 22:00:00,744.48,NA
"26106",2018-09-29 22:15:00,747.36,NA
"26107",2018-09-29 22:30:00,744.48,NA
"26108",2018-09-29 22:45:00,732.96,NA
"26109",2018-09-29 23:00:00,732.96,NA
"26110",2018-09-29 23:15:00,730.08,NA
"26111",2018-09-29 23:30:00,724.32,NA
"26112",2018-09-29 23:45:00,718.56,NA
"26113",2018-09-30 00:00:00,724.32,NA
"26114",2018-09-30 00:15:00,720,NA
"26115",2018-09-30 00:30:00,722.88,NA
"26116",2018-09-30 00:45:00,730.08,NA
"26117",2018-09-30 01:00:00,731.52,NA
"26118",2018-09-30 01:15:00,724.32,NA
"26119",2018-09-30 01:30:00,725.76,NA
"26120",2018-09-30 01:45:00,715.68,NA
"26121",2018-09-30 02:00:00,717.12,NA
"26122",2018-09-30 02:15:00,715.68,NA
"26123",2018-09-30 02:30:00,720,NA
"26124",2018-09-30 02:45:00,724.32,NA
"26125",2018-09-30 03:00:00,711.36,NA
"26126",2018-09-30 03:15:00,708.48,NA
"26127",2018-09-30 03:30:00,707.04,NA
"26128",2018-09-30 03:45:00,704.16,NA
"26129",2018-09-30 04:00:00,704.16,NA
"26130",2018-09-30 04:15:00,699.84,NA
"26131",2018-09-30 04:30:00,701.28,NA
"26132",2018-09-30 04:45:00,692.64,NA
"26133",2018-09-30 05:00:00,698.4,NA
"26134",2018-09-30 05:15:00,695.52,NA
"26135",2018-09-30 05:30:00,705.6,NA
"26136",2018-09-30 05:45:00,691.2,NA
"26137",2018-09-30 06:00:00,699.84,NA
"26138",2018-09-30 06:15:00,708.48,NA
"26139",2018-09-30 06:30:00,707.04,NA
"26140",2018-09-30 06:45:00,704.16,NA
"26141",2018-09-30 07:00:00,727.2,NA
"26142",2018-09-30 07:15:00,722.88,NA
"26143",2018-09-30 07:30:00,721.44,NA
"26144",2018-09-30 07:45:00,724.32,NA
"26145",2018-09-30 08:00:00,724.32,NA
"26146",2018-09-30 08:15:00,727.2,NA
"26147",2018-09-30 08:30:00,738.72,NA
"26148",2018-09-30 08:45:00,740.16,NA
"26149",2018-09-30 09:00:00,744.48,NA
"26150",2018-09-30 09:15:00,737.28,NA
"26151",2018-09-30 09:30:00,741.6,NA
"26152",2018-09-30 09:45:00,743.04,NA
"26153",2018-09-30 10:00:00,750.24,NA
"26154",2018-09-30 10:15:00,760.32,NA
"26155",2018-09-30 10:30:00,753.12,NA
"26156",2018-09-30 10:45:00,763.2,NA
"26157",2018-09-30 11:00:00,761.76,NA
"26158",2018-09-30 11:15:00,758.88,NA
"26159",2018-09-30 11:30:00,763.2,NA
"26160",2018-09-30 11:45:00,767.52,NA
"26161",2018-09-30 12:00:00,757.44,NA
"26162",2018-09-30 12:15:00,774.72,NA
"26163",2018-09-30 12:30:00,774.72,NA
"26164",2018-09-30 12:45:00,760.32,NA
"26165",2018-09-30 13:00:00,774.72,NA
"26166",2018-09-30 13:15:00,776.16,NA
"26167",2018-09-30 13:30:00,777.6,NA
"26168",2018-09-30 13:45:00,783.36,NA
"26169",2018-09-30 14:00:00,784.8,NA
"26170",2018-09-30 14:15:00,783.36,NA
"26171",2018-09-30 14:30:00,784.8,NA
"26172",2018-09-30 14:45:00,793.44,NA
"26173",2018-09-30 15:00:00,787.68,NA
"26174",2018-09-30 15:15:00,797.76,NA
"26175",2018-09-30 15:30:00,804.96,NA
"26176",2018-09-30 15:45:00,800.64,NA
"26177",2018-09-30 16:00:00,793.44,NA
"26178",2018-09-30 16:15:00,802.08,NA
"26179",2018-09-30 16:30:00,799.2,NA
"26180",2018-09-30 16:45:00,807.84,NA
"26181",2018-09-30 17:00:00,816.48,NA
"26182",2018-09-30 17:15:00,819.36,NA
"26183",2018-09-30 17:30:00,820.8,NA
"26184",2018-09-30 17:45:00,816.48,NA
"26185",2018-09-30 18:00:00,810.72,NA
"26186",2018-09-30 18:15:00,802.08,NA
"26187",2018-09-30 18:30:00,793.44,NA
"26188",2018-09-30 18:45:00,789.12,NA
"26189",2018-09-30 19:00:00,784.8,NA
"26190",2018-09-30 19:15:00,784.8,NA
"26191",2018-09-30 19:30:00,780.48,NA
"26192",2018-09-30 19:45:00,774.72,NA
"26193",2018-09-30 20:00:00,780.48,NA
"26194",2018-09-30 20:15:00,789.12,NA
"26195",2018-09-30 20:30:00,790.56,NA
"26196",2018-09-30 20:45:00,786.24,NA
"26197",2018-09-30 21:00:00,790.56,NA
"26198",2018-09-30 21:15:00,786.24,NA
"26199",2018-09-30 21:30:00,779.04,NA
"26200",2018-09-30 21:45:00,781.92,NA
"26201",2018-09-30 22:00:00,781.92,NA
"26202",2018-09-30 22:15:00,783.36,NA
"26203",2018-09-30 22:30:00,781.92,NA
"26204",2018-09-30 22:45:00,781.92,NA
"26205",2018-09-30 23:00:00,771.84,NA
"26206",2018-09-30 23:15:00,779.04,NA
"26207",2018-09-30 23:30:00,776.16,NA
"26208",2018-09-30 23:45:00,784.8,NA
"26209",2018-10-01 00:00:00,779.04,NA
"26210",2018-10-01 00:15:00,779.04,NA
"26211",2018-10-01 00:30:00,781.92,NA
"26212",2018-10-01 00:45:00,783.36,NA
"26213",2018-10-01 01:00:00,787.68,NA
"26214",2018-10-01 01:15:00,796.32,NA
"26215",2018-10-01 01:30:00,799.2,NA
"26216",2018-10-01 01:45:00,790.56,NA
"26217",2018-10-01 02:00:00,789.12,NA
"26218",2018-10-01 02:15:00,784.8,NA
"26219",2018-10-01 02:30:00,786.24,NA
"26220",2018-10-01 02:45:00,779.04,NA
"26221",2018-10-01 03:00:00,777.6,NA
"26222",2018-10-01 03:15:00,777.6,NA
"26223",2018-10-01 03:30:00,777.6,NA
"26224",2018-10-01 03:45:00,776.16,NA
"26225",2018-10-01 04:00:00,787.68,NA
"26226",2018-10-01 04:15:00,784.8,NA
"26227",2018-10-01 04:30:00,780.48,NA
"26228",2018-10-01 04:45:00,776.16,NA
"26229",2018-10-01 05:00:00,779.04,NA
"26230",2018-10-01 05:15:00,793.44,NA
"26231",2018-10-01 05:30:00,799.2,NA
"26232",2018-10-01 05:45:00,799.2,NA
"26233",2018-10-01 06:00:00,813.6,NA
"26234",2018-10-01 06:15:00,828,NA
"26235",2018-10-01 06:30:00,828,NA
"26236",2018-10-01 06:45:00,829.44,NA
"26237",2018-10-01 07:00:00,848.16,NA
"26238",2018-10-01 07:15:00,869.76,NA
"26239",2018-10-01 07:30:00,876.96,NA
"26240",2018-10-01 07:45:00,875.52,NA
"26241",2018-10-01 08:00:00,881.28,NA
"26242",2018-10-01 08:15:00,879.84,NA
"26243",2018-10-01 08:30:00,882.72,NA
"26244",2018-10-01 08:45:00,894.24,NA
"26245",2018-10-01 09:00:00,907.2,NA
"26246",2018-10-01 09:15:00,898.56,NA
"26247",2018-10-01 09:30:00,908.64,NA
"26248",2018-10-01 09:45:00,918.72,NA
"26249",2018-10-01 10:00:00,933.12,NA
"26250",2018-10-01 10:15:00,931.68,NA
"26251",2018-10-01 10:30:00,938.88,NA
"26252",2018-10-01 10:45:00,940.32,NA
"26253",2018-10-01 11:00:00,938.88,NA
"26254",2018-10-01 11:15:00,992.16,NA
"26255",2018-10-01 11:30:00,990.72,NA
"26256",2018-10-01 11:45:00,957.6,NA
"26257",2018-10-01 12:00:00,959.04,NA
"26258",2018-10-01 12:15:00,974.88,NA
"26259",2018-10-01 12:30:00,973.44,NA
"26260",2018-10-01 12:45:00,974.88,NA
"26261",2018-10-01 13:00:00,1127.52,NA
"26262",2018-10-01 13:15:00,1033.92,NA
"26263",2018-10-01 13:30:00,990.72,NA
"26264",2018-10-01 13:45:00,997.92,NA
"26265",2018-10-01 14:00:00,992.16,NA
"26266",2018-10-01 14:15:00,997.92,NA
"26267",2018-10-01 14:30:00,1009.44,NA
"26268",2018-10-01 14:45:00,1008,NA
"26269",2018-10-01 15:00:00,1010.88,NA
"26270",2018-10-01 15:15:00,1013.76,NA
"26271",2018-10-01 15:30:00,1020.96,NA
"26272",2018-10-01 15:45:00,1000.8,NA
"26273",2018-10-01 16:00:00,1000.8,NA
"26274",2018-10-01 16:15:00,997.92,NA
"26275",2018-10-01 16:30:00,1008,NA
"26276",2018-10-01 16:45:00,1000.8,NA
"26277",2018-10-01 17:00:00,1006.56,NA
"26278",2018-10-01 17:15:00,1000.8,NA
"26279",2018-10-01 17:30:00,993.6,NA
"26280",2018-10-01 17:45:00,1003.68,NA
"26281",2018-10-01 18:00:00,995.04,NA
"26282",2018-10-01 18:15:00,990.72,NA
"26283",2018-10-01 18:30:00,993.6,NA
"26284",2018-10-01 18:45:00,987.84,NA
"26285",2018-10-01 19:00:00,970.56,NA
"26286",2018-10-01 19:15:00,966.24,NA
"26287",2018-10-01 19:30:00,960.48,NA
"26288",2018-10-01 19:45:00,963.36,NA
"26289",2018-10-01 20:00:00,967.68,NA
"26290",2018-10-01 20:15:00,950.4,NA
"26291",2018-10-01 20:30:00,950.4,NA
"26292",2018-10-01 20:45:00,947.52,NA
"26293",2018-10-01 21:00:00,947.52,NA
"26294",2018-10-01 21:15:00,947.52,NA
"26295",2018-10-01 21:30:00,956.16,NA
"26296",2018-10-01 21:45:00,959.04,NA
"26297",2018-10-01 22:00:00,961.92,NA
"26298",2018-10-01 22:15:00,950.4,NA
"26299",2018-10-01 22:30:00,950.4,NA
"26300",2018-10-01 22:45:00,947.52,NA
"26301",2018-10-01 23:00:00,936,NA
"26302",2018-10-01 23:15:00,927.36,NA
"26303",2018-10-01 23:30:00,910.08,NA
"26304",2018-10-01 23:45:00,910.08,NA
"26305",2018-10-02 00:00:00,898.56,NA
"26306",2018-10-02 00:15:00,895.68,NA
"26307",2018-10-02 00:30:00,894.24,NA
"26308",2018-10-02 00:45:00,884.16,NA
"26309",2018-10-02 01:00:00,891.36,NA
"26310",2018-10-02 01:15:00,882.72,NA
"26311",2018-10-02 01:30:00,889.92,NA
"26312",2018-10-02 01:45:00,900,NA
"26313",2018-10-02 02:00:00,889.92,NA
"26314",2018-10-02 02:15:00,879.84,NA
"26315",2018-10-02 02:30:00,889.92,NA
"26316",2018-10-02 02:45:00,879.84,NA
"26317",2018-10-02 03:00:00,856.8,NA
"26318",2018-10-02 03:15:00,848.16,NA
"26319",2018-10-02 03:30:00,845.28,NA
"26320",2018-10-02 03:45:00,839.52,NA
"26321",2018-10-02 04:00:00,843.84,NA
"26322",2018-10-02 04:15:00,846.72,NA
"26323",2018-10-02 04:30:00,845.28,NA
"26324",2018-10-02 04:45:00,846.72,NA
"26325",2018-10-02 05:00:00,852.48,NA
"26326",2018-10-02 05:15:00,853.92,NA
"26327",2018-10-02 05:30:00,855.36,NA
"26328",2018-10-02 05:45:00,839.52,NA
"26329",2018-10-02 06:00:00,856.8,NA
"26330",2018-10-02 06:15:00,876.96,NA
"26331",2018-10-02 06:30:00,884.16,NA
"26332",2018-10-02 06:45:00,876.96,NA
"26333",2018-10-02 07:00:00,904.32,NA
"26334",2018-10-02 07:15:00,912.96,NA
"26335",2018-10-02 07:30:00,921.6,NA
"26336",2018-10-02 07:45:00,920.16,NA
"26337",2018-10-02 08:00:00,923.04,NA
"26338",2018-10-02 08:15:00,931.68,NA
"26339",2018-10-02 08:30:00,963.36,NA
"26340",2018-10-02 08:45:00,974.88,NA
"26341",2018-10-02 09:00:00,969.12,NA
"26342",2018-10-02 09:15:00,990.72,NA
"26343",2018-10-02 09:30:00,999.36,NA
"26344",2018-10-02 09:45:00,1008,NA
"26345",2018-10-02 10:00:00,999.36,NA
"26346",2018-10-02 10:15:00,1005.12,NA
"26347",2018-10-02 10:30:00,1016.64,NA
"26348",2018-10-02 10:45:00,1012.32,NA
"26349",2018-10-02 11:00:00,1016.64,NA
"26350",2018-10-02 11:15:00,1018.08,NA
"26351",2018-10-02 11:30:00,1012.32,NA
"26352",2018-10-02 11:45:00,1023.84,NA
"26353",2018-10-02 12:00:00,1028.16,NA
"26354",2018-10-02 12:15:00,1032.48,NA
"26355",2018-10-02 12:30:00,1036.8,NA
"26356",2018-10-02 12:45:00,1033.92,NA
"26357",2018-10-02 13:00:00,1044,NA
"26358",2018-10-02 13:15:00,1058.4,NA
"26359",2018-10-02 13:30:00,1054.08,NA
"26360",2018-10-02 13:45:00,1055.52,NA
"26361",2018-10-02 14:00:00,1064.16,NA
"26362",2018-10-02 14:15:00,1074.24,NA
"26363",2018-10-02 14:30:00,1078.56,NA
"26364",2018-10-02 14:45:00,1085.76,NA
"26365",2018-10-02 15:00:00,1085.76,NA
"26366",2018-10-02 15:15:00,1075.68,NA
"26367",2018-10-02 15:30:00,1075.68,NA
"26368",2018-10-02 15:45:00,1080,NA
"26369",2018-10-02 16:00:00,1078.56,NA
"26370",2018-10-02 16:15:00,1062.72,NA
"26371",2018-10-02 16:30:00,1054.08,NA
"26372",2018-10-02 16:45:00,1049.76,NA
"26373",2018-10-02 17:00:00,1044,NA
"26374",2018-10-02 17:15:00,1049.76,NA
"26375",2018-10-02 17:30:00,1054.08,NA
"26376",2018-10-02 17:45:00,1054.08,NA
"26377",2018-10-02 18:00:00,1042.56,NA
"26378",2018-10-02 18:15:00,1033.92,NA
"26379",2018-10-02 18:30:00,1025.28,NA
"26380",2018-10-02 18:45:00,1018.08,NA
"26381",2018-10-02 19:00:00,1006.56,NA
"26382",2018-10-02 19:15:00,993.6,NA
"26383",2018-10-02 19:30:00,1000.8,NA
"26384",2018-10-02 19:45:00,993.6,NA
"26385",2018-10-02 20:00:00,992.16,NA
"26386",2018-10-02 20:15:00,996.48,NA
"26387",2018-10-02 20:30:00,993.6,NA
"26388",2018-10-02 20:45:00,990.72,NA
"26389",2018-10-02 21:00:00,925.92,NA
"26390",2018-10-02 21:15:00,917.28,NA
"26391",2018-10-02 21:30:00,950.4,NA
"26392",2018-10-02 21:45:00,959.04,NA
"26393",2018-10-02 22:00:00,973.44,NA
"26394",2018-10-02 22:15:00,925.92,NA
"26395",2018-10-02 22:30:00,891.36,NA
"26396",2018-10-02 22:45:00,884.16,NA
"26397",2018-10-02 23:00:00,871.2,NA
"26398",2018-10-02 23:15:00,852.48,NA
"26399",2018-10-02 23:30:00,856.8,NA
"26400",2018-10-02 23:45:00,849.6,NA
"26401",2018-10-03 00:00:00,832.32,NA
"26402",2018-10-03 00:15:00,830.88,NA
"26403",2018-10-03 00:30:00,842.4,NA
"26404",2018-10-03 00:45:00,846.72,NA
"26405",2018-10-03 01:00:00,848.16,NA
"26406",2018-10-03 01:15:00,851.04,NA
"26407",2018-10-03 01:30:00,842.4,NA
"26408",2018-10-03 01:45:00,846.72,NA
"26409",2018-10-03 02:00:00,842.4,NA
"26410",2018-10-03 02:15:00,842.4,NA
"26411",2018-10-03 02:30:00,848.16,NA
"26412",2018-10-03 02:45:00,843.84,NA
"26413",2018-10-03 03:00:00,835.2,NA
"26414",2018-10-03 03:15:00,830.88,NA
"26415",2018-10-03 03:30:00,830.88,NA
"26416",2018-10-03 03:45:00,828,NA
"26417",2018-10-03 04:00:00,815.04,NA
"26418",2018-10-03 04:15:00,815.04,NA
"26419",2018-10-03 04:30:00,812.16,NA
"26420",2018-10-03 04:45:00,807.84,NA
"26421",2018-10-03 05:00:00,815.04,NA
"26422",2018-10-03 05:15:00,812.16,NA
"26423",2018-10-03 05:30:00,817.92,NA
"26424",2018-10-03 05:45:00,812.16,NA
"26425",2018-10-03 06:00:00,830.88,NA
"26426",2018-10-03 06:15:00,843.84,NA
"26427",2018-10-03 06:30:00,843.84,NA
"26428",2018-10-03 06:45:00,846.72,NA
"26429",2018-10-03 07:00:00,869.76,NA
"26430",2018-10-03 07:15:00,866.88,NA
"26431",2018-10-03 07:30:00,869.76,NA
"26432",2018-10-03 07:45:00,878.4,NA
"26433",2018-10-03 08:00:00,882.72,NA
"26434",2018-10-03 08:15:00,887.04,NA
"26435",2018-10-03 08:30:00,882.72,NA
"26436",2018-10-03 08:45:00,889.92,NA
"26437",2018-10-03 09:00:00,892.8,NA
"26438",2018-10-03 09:15:00,897.12,NA
"26439",2018-10-03 09:30:00,895.68,NA
"26440",2018-10-03 09:45:00,904.32,NA
"26441",2018-10-03 10:00:00,905.76,NA
"26442",2018-10-03 10:15:00,920.16,NA
"26443",2018-10-03 10:30:00,923.04,NA
"26444",2018-10-03 10:45:00,933.12,NA
"26445",2018-10-03 11:00:00,934.56,NA
"26446",2018-10-03 11:15:00,928.8,NA
"26447",2018-10-03 11:30:00,937.44,NA
"26448",2018-10-03 11:45:00,934.56,NA
"26449",2018-10-03 12:00:00,930.24,NA
"26450",2018-10-03 12:15:00,928.8,NA
"26451",2018-10-03 12:30:00,936,NA
"26452",2018-10-03 12:45:00,930.24,NA
"26453",2018-10-03 13:00:00,947.52,NA
"26454",2018-10-03 13:15:00,964.8,NA
"26455",2018-10-03 13:30:00,970.56,NA
"26456",2018-10-03 13:45:00,957.6,NA
"26457",2018-10-03 14:00:00,957.6,NA
"26458",2018-10-03 14:15:00,960.48,NA
"26459",2018-10-03 14:30:00,948.96,NA
"26460",2018-10-03 14:45:00,947.52,NA
"26461",2018-10-03 15:00:00,944.64,NA
"26462",2018-10-03 15:15:00,943.2,NA
"26463",2018-10-03 15:30:00,938.88,NA
"26464",2018-10-03 15:45:00,941.76,NA
"26465",2018-10-03 16:00:00,930.24,NA
"26466",2018-10-03 16:15:00,940.32,NA
"26467",2018-10-03 16:30:00,963.36,NA
"26468",2018-10-03 16:45:00,974.88,NA
"26469",2018-10-03 17:00:00,941.76,NA
"26470",2018-10-03 17:15:00,940.32,NA
"26471",2018-10-03 17:30:00,931.68,NA
"26472",2018-10-03 17:45:00,924.48,NA
"26473",2018-10-03 18:00:00,924.48,NA
"26474",2018-10-03 18:15:00,959.04,NA
"26475",2018-10-03 18:30:00,956.16,NA
"26476",2018-10-03 18:45:00,950.4,NA
"26477",2018-10-03 19:00:00,936,NA
"26478",2018-10-03 19:15:00,924.48,NA
"26479",2018-10-03 19:30:00,923.04,NA
"26480",2018-10-03 19:45:00,907.2,NA
"26481",2018-10-03 20:00:00,889.92,NA
"26482",2018-10-03 20:15:00,884.16,NA
"26483",2018-10-03 20:30:00,875.52,NA
"26484",2018-10-03 20:45:00,878.4,NA
"26485",2018-10-03 21:00:00,874.08,NA
"26486",2018-10-03 21:15:00,866.88,NA
"26487",2018-10-03 21:30:00,871.2,NA
"26488",2018-10-03 21:45:00,865.44,NA
"26489",2018-10-03 22:00:00,861.12,NA
"26490",2018-10-03 22:15:00,858.24,NA
"26491",2018-10-03 22:30:00,865.44,NA
"26492",2018-10-03 22:45:00,864,NA
"26493",2018-10-03 23:00:00,846.72,NA
"26494",2018-10-03 23:15:00,843.84,NA
"26495",2018-10-03 23:30:00,843.84,NA
"26496",2018-10-03 23:45:00,846.72,NA
"26497",2018-10-04 00:00:00,843.84,NA
"26498",2018-10-04 00:15:00,848.16,NA
"26499",2018-10-04 00:30:00,846.72,NA
"26500",2018-10-04 00:45:00,848.16,NA
"26501",2018-10-04 01:00:00,855.36,NA
"26502",2018-10-04 01:15:00,855.36,NA
"26503",2018-10-04 01:30:00,859.68,NA
"26504",2018-10-04 01:45:00,856.8,NA
"26505",2018-10-04 02:00:00,848.16,NA
"26506",2018-10-04 02:15:00,838.08,NA
"26507",2018-10-04 02:30:00,836.64,NA
"26508",2018-10-04 02:45:00,846.72,NA
"26509",2018-10-04 03:00:00,846.72,NA
"26510",2018-10-04 03:15:00,836.64,NA
"26511",2018-10-04 03:30:00,828,NA
"26512",2018-10-04 03:45:00,836.64,NA
"26513",2018-10-04 04:00:00,845.28,NA
"26514",2018-10-04 04:15:00,840.96,NA
"26515",2018-10-04 04:30:00,832.32,NA
"26516",2018-10-04 04:45:00,838.08,NA
"26517",2018-10-04 05:00:00,845.28,NA
"26518",2018-10-04 05:15:00,843.84,NA
"26519",2018-10-04 05:30:00,823.68,NA
"26520",2018-10-04 05:45:00,816.48,NA
"26521",2018-10-04 06:00:00,853.92,NA
"26522",2018-10-04 06:15:00,852.48,NA
"26523",2018-10-04 06:30:00,822.24,NA
"26524",2018-10-04 06:45:00,802.08,NA
"26525",2018-10-04 07:00:00,829.44,NA
"26526",2018-10-04 07:15:00,845.28,NA
"26527",2018-10-04 07:30:00,848.16,NA
"26528",2018-10-04 07:45:00,849.6,NA
"26529",2018-10-04 08:00:00,866.88,NA
