"","x"
"6337",716.289216083214
"6338",714.734877999852
"6339",717.100202166442
"6340",696.374451714345
"6341",696.446307307939
"6342",699.099228887755
"6343",706.676642809447
"6344",706.172215883017
"6345",704.828814328406
"6346",724.223790130149
"6347",737.692556453833
"6348",727.825371190831
"6349",723.200076997979
"6350",715.520996016428
"6351",715.759423133334
"6352",704.623857970659
"6353",697.96383107824
"6354",700.004418563628
"6355",695.676623428711
"6356",700.915338982017
"6357",693.827046372698
"6358",685.339015531088
"6359",707.250211905067
"6360",720.07305571908
"6361",717.973128760199
"6362",710.290787102139
"6363",715.971473783457
"6364",713.619149614245
"6365",729.819185669331
"6366",728.830757929011
"6367",729.383662788197
"6368",731.675159745122
"6369",740.910624578382
"6370",749.424029563778
"6371",764.695655450338
"6372",764.317026708521
"6373",768.598431212724
"6374",784.980887277951
"6375",783.57879000279
"6376",762.103873786311
"6377",761.723484071705
"6378",768.777711717103
"6379",767.685140052741
"6380",774.286247930425
"6381",772.054083014613
"6382",766.63500456333
"6383",771.581806767625
"6384",770.965994741645
"6385",775.994291830071
"6386",768.659931645851
"6387",762.244814828527
"6388",774.317213843763
"6389",774.670828402735
"6390",772.960005535037
"6391",775.189813629856
"6392",768.853969209321
"6393",769.716289335951
"6394",769.796848408828
"6395",771.782877023293
"6396",771.033676341315
"6397",771.382718563767
"6398",777.375490336598
"6399",784.613800138124
"6400",794.014552247095
"6401",779.148822847781
"6402",776.086048166575
"6403",783.491569680434
"6404",782.98449843101
"6405",781.017914673971
"6406",783.707705132084
"6407",776.175169288774
"6408",777.225330996787
"6409",776.888485024595
"6410",762.519863025741
"6411",748.093024305963
"6412",750.109641524015
"6413",746.579028251176
"6414",741.899753802354
"6415",738.611762314822
"6416",730.199113735733
"6417",736.899067892788
"6418",727.69865053999
"6419",729.344012823422
"6420",731.544029491811
"6421",730.122130602437
"6422",734.205848078763
"6423",726.926334181099
"6424",729.857579193841
"6425",724.841376965495
"6426",718.286053151416
"6427",716.154639170088
"6428",715.013718238883
"6429",714.293553679752
"6430",712.15009031823
"6431",705.009098891352
"6432",701.677518199787
"6433",701.367741768219
"6434",701.194755171849
"6435",702.353452227382
"6436",700.822956279025
"6437",699.368617764866
"6438",702.526989994006
"6439",702.474115775784
"6440",705.792256040401
"6441",700.261781752518
"6442",699.449948150004
"6443",699.843744926126
"6444",698.939022153905
"6445",692.749741461857
"6446",691.26773737266
"6447",688.119018202618
"6448",687.560805953724
"6449",693.57640591326
"6450",697.74225700843
"6451",704.099442397248
"6452",705.043942679065
"6453",696.893696097183
"6454",686.052887322624
"6455",685.639271721528
"6456",706.238295177355
"6457",698.620684411192
"6458",717.080219103828
"6459",703.364432783073
"6460",701.213190026231
"6461",688.38126624674
"6462",719.977643642701
"6463",741.655796155068
"6464",718.122580954057
"6465",712.390089047926
"6466",711.611778190791
"6467",725.29224869392
"6468",730.320491259123
"6469",735.65930343485
"6470",735.076171652795
"6471",733.672546325871
"6472",741.893693581326
"6473",749.696696393992
"6474",745.023288092925
"6475",749.522528981973
"6476",747.826859821587
"6477",748.253854473049
"6478",749.089856407566
"6479",757.521454148716
"6480",759.392675281737
"6481",749.022651092414
"6482",754.342210425827
"6483",748.01924158282
"6484",748.011441220162
"6485",742.208855548351
"6486",744.458183485041
"6487",751.850874803723
"6488",758.402675346535
"6489",758.918048970716
"6490",759.600310770153
"6491",762.742487222201
"6492",750.057553169393
"6493",746.383235963935
"6494",750.616854231784
"6495",760.771212981906
"6496",773.00780678072
"6497",761.278023514374
"6498",765.839086692411
"6499",755.132971679111
"6500",749.860249964611
"6501",745.929197032129
"6502",753.02485053816
"6503",750.319794980789
"6504",753.267433159892
"6505",747.55823799825
"6506",735.925334295269
"6507",734.52099057297
"6508",730.881574623062
"6509",735.018942231583
"6510",721.828615199461
"6511",717.818029588438
"6512",686.150375106536
"6513",727.516552301697
"6514",723.160906481879
"6515",707.416573532638
"6516",713.539993662133
"6517",714.562755776337
"6518",696.118795731804
"6519",702.751918124544
"6520",700.572923188408
"6521",702.498208598557
"6522",701.683321036932
"6523",701.292022143657
"6524",702.499924244511
"6525",686.382900888052
"6526",679.800201953013
"6527",676.104027326472
"6528",670.299168544912
"6529",666.4246938268
"6530",695.553949431164
"6531",689.955566514066
"6532",682.03759840765
"6533",676.176202231731
"6534",682.51615069467
"6535",676.375504571377
"6536",669.036560872117
"6537",731.588077458226
"6538",684.472254269987
"6539",678.838344521798
"6540",680.705094215049
"6541",690.211633974118
"6542",681.469653168593
"6543",686.072701353526
"6544",682.067057875237
"6545",679.290071642492
"6546",687.944580804183
"6547",689.925413491018
"6548",686.498655814661
"6549",693.279817918039
"6550",692.65493168673
"6551",681.476538594053
"6552",689.130374908032
"6553",689.445506624438
"6554",697.560767331568
"6555",704.311332863384
"6556",711.597079693614
"6557",705.896187397182
"6558",720.149786648874
"6559",723.67567734364
"6560",710.703662450058
"6561",696.062193486525
"6562",706.15612511155
"6563",706.109863540269
"6564",732.354132074562
"6565",722.772730984444
"6566",728.526878289481
"6567",732.378255959004
"6568",725.630050594607
"6569",712.750692829719
"6570",719.277597059725
"6571",734.482247760023
"6572",733.910702895243
"6573",735.332012447477
"6574",723.531950220302
"6575",730.846803471688
"6576",735.237969366451
"6577",746.68921593913
"6578",745.701582924264
"6579",737.912267905056
"6580",730.311535087696
"6581",742.371200282879
"6582",737.752065477204
"6583",725.572249016519
"6584",731.179268792769
"6585",728.737045494937
"6586",725.679320566198
"6587",721.516745043578
"6588",725.589942034677
"6589",731.059855055801
"6590",727.928548465204
"6591",725.211206340155
"6592",730.376294402479
"6593",738.475129334787
"6594",729.602918283336
"6595",724.21698570045
"6596",727.546365051004
"6597",728.008021561763
"6598",726.420486741486
"6599",725.413419029448
"6600",732.516298506342
"6601",730.754548782271
"6602",721.457499948717
"6603",725.208557408602
"6604",731.645955062212
"6605",737.84495465954
"6606",729.83348657237
"6607",724.676238079126
"6608",723.977900787864
"6609",720.897493280521
"6610",714.424452174979
"6611",716.318900079626
"6612",719.973834852146
"6613",711.175928607755
"6614",708.042829172499
"6615",706.699104458191
"6616",693.689582179466
"6617",715.056458239066
"6618",707.63012018091
"6619",699.052033748715
"6620",712.244192166602
"6621",696.053056250155
"6622",694.083632961067
"6623",699.067117444084
"6624",686.244488434662
"6625",687.346012953604
"6626",689.432846467515
"6627",686.185670457385
"6628",685.19920601519
"6629",685.698292550569
"6630",678.50439143425
"6631",675.893210009088
"6632",673.891696590492
"6633",578.660553111175
"6634",-10.7066295662651
"6635",-5.6265762704972
"6636",-6.34909588136908
"6637",89.5724678579855
"6638",644.415804791203
"6639",644.04762072563
"6640",642.064417975184
"6641",638.102456761068
"6642",646.417995654551
"6643",649.476195544205
"6644",649.960705561042
"6645",653.275183025188
"6646",647.826111426616
"6647",650.2518805995
"6648",646.101100443351
"6649",649.787943371559
"6650",660.948597893308
"6651",663.484882789044
"6652",667.876720775722
"6653",665.647007725857
"6654",659.515379857944
"6655",662.126630477036
"6656",662.245508232885
"6657",666.85983560338
"6658",663.370050134358
"6659",661.011302003562
"6660",661.90001170088
"6661",666.600906160945
"6662",678.515863365862
"6663",700.285683800047
"6664",721.03257706723
"6665",713.80476417582
"6666",713.293015308829
"6667",714.617719209538
"6668",713.124657368721
"6669",715.902602220688
"6670",719.461473136177
"6671",714.624195653649
"6672",718.493046452619
"6673",716.534526157652
"6674",720.384615031147
"6675",717.058271626029
"6676",719.694127150374
"6677",725.804978801308
"6678",724.169061404762
"6679",725.00278803178
"6680",717.128982425488
"6681",729.269729057837
"6682",723.17461743083
"6683",709.993317069666
"6684",714.044340801094
"6685",705.089304290387
"6686",709.657508237971
"6687",713.93977757712
"6688",714.105103308434
"6689",713.443908836363
"6690",712.026604769232
"6691",719.8795377976
"6692",724.314590509654
"6693",717.742777822529
"6694",712.787621256444
"6695",722.158210313504
"6696",716.521404330942
"6697",706.897061191122
"6698",706.902220609241
"6699",708.980425161015
"6700",704.190831386662
"6701",706.619499192911
"6702",715.034848459654
"6703",693.124908751586
"6704",710.116180362054
"6705",714.988462191814
"6706",717.972342454806
"6707",704.830110980542
"6708",707.795357122546
"6709",703.133628151483
"6710",710.926188272249
"6711",720.851889522192
"6712",710.966962466647
"6713",710.385688975508
"6714",701.15064406036
"6715",703.49970494033
"6716",707.255578993002
"6717",700.820374324452
"6718",683.106921446488
"6719",688.831578938649
"6720",672.249339179167
"6721",674.483501080245
"6722",674.34327956835
"6723",670.583830951263
"6724",673.749378027527
"6725",670.733120593498
"6726",670.559735867191
"6727",656.212503182351
"6728",678.973802985072
"6729",697.906987230393
"6730",676.060796417354
"6731",676.984183666655
"6732",671.055858087744
"6733",667.355622762298
"6734",652.934958449515
"6735",653.25771125886
"6736",649.408134594101
"6737",657.755655287468
"6738",660.314665015688
"6739",665.786279912008
"6740",669.781237272343
"6741",663.766094650741
"6742",669.630785224268
"6743",674.030229087216
"6744",669.120282250077
"6745",672.849679722035
"6746",686.895930949005
"6747",685.495296383386
"6748",686.489660962536
"6749",682.350273782018
"6750",673.30350891991
"6751",737.957115726453
"6752",743.228421253252
"6753",739.929125267319
"6754",719.8114150694
"6755",732.350075929798
"6756",734.055072064603
"6757",738.018355312205
"6758",732.746704846186
"6759",739.86724628976
"6760",743.194128160509
"6761",731.935991139905
"6762",731.823544713654
"6763",748.044798186122
"6764",751.3261969686
"6765",757.703878163113
"6766",754.639289687544
"6767",747.981746002913
"6768",743.872232320712
"6769",742.122133722885
"6770",737.099821027224
"6771",744.5076201962
"6772",737.728511785477
"6773",732.784064531537
"6774",738.475187632519
"6775",737.405554076379
"6776",741.94970302375
"6777",738.078218872149
"6778",744.414181389359
"6779",743.439066575084
"6780",751.788058817716
"6781",756.189287929859
"6782",748.326442541034
"6783",751.831163130097
"6784",746.867209078305
"6785",748.54568094389
"6786",745.800317390177
"6787",746.925471948905
"6788",730.790145404878
"6789",714.057149396083
"6790",713.248554178198
"6791",712.539254380289
"6792",714.999929321438
"6793",717.991648476505
"6794",709.325497916868
"6795",719.719752790301
"6796",714.925040202622
"6797",716.186461666878
"6798",673.705107881692
"6799",669.645682105341
"6800",662.980186922618
"6801",658.571676330388
"6802",664.798536645533
"6803",651.516030890943
"6804",668.230686010146
"6805",664.621745053003
"6806",661.315411343396
"6807",659.055283257378
"6808",651.921995531662
"6809",648.769155488548
"6810",643.998869752936
"6811",665.590639974404
"6812",679.714871153243
"6813",688.888120661419
"6814",680.056884341902
"6815",677.980703161843
"6816",690.919372844247
"6817",684.818571229969
"6818",686.533456011679
"6819",683.001490403611
"6820",687.017787026636
"6821",687.878562756067
"6822",694.148072153233
"6823",701.031189281239
"6824",692.054787776081
"6825",687.836771450233
"6826",675.687818536844
"6827",675.639217826543
"6828",659.489884652737
"6829",681.389838309343
"6830",670.580809106432
"6831",672.918803782508
"6832",662.027955352669
"6833",661.196099298386
"6834",673.449310898122
"6835",679.221761108852
"6836",664.840785833368
"6837",658.780888403602
"6838",658.83285233765
"6839",671.079377492488
"6840",678.988789248451
"6841",678.336074234617
"6842",715.66412469342
"6843",716.049407620235
"6844",705.111704571593
"6845",714.509279113309
"6846",719.088846041398
"6847",742.193880593916
"6848",750.687032032814
"6849",749.259570884253
"6850",739.678758053537
"6851",740.857231690316
"6852",757.254642699492
"6853",756.481505673392
"6854",761.668456167021
"6855",767.080223174722
"6856",775.797304675545
"6857",760.049914233241
"6858",764.240561744006
"6859",768.244286780346
"6860",759.802219382397
"6861",761.573549360162
"6862",759.594007791815
"6863",764.904921747566
"6864",765.536791457209
"6865",767.749160379641
"6866",766.396516222426
"6867",768.080767652628
"6868",775.486594209689
"6869",768.29595021192
"6870",764.317583206106
"6871",771.611329932961
"6872",771.748363767988
"6873",773.51440590232
"6874",767.496779282878
"6875",767.227030908145
"6876",767.951384431447
"6877",760.183687395252
"6878",771.186792523775
"6879",767.76342176949
"6880",748.715012205117
"6881",752.176342189381
"6882",753.524572590907
"6883",747.603214528531
"6884",746.67314617521
"6885",730.987710413391
"6886",742.497652463747
"6887",747.073900447155
"6888",747.805117456154
"6889",741.721753058467
"6890",728.919659612037
"6891",725.286223396955
"6892",724.814990759984
"6893",722.996253326661
"6894",718.186773290112
"6895",708.115640970076
"6896",706.205322060588
"6897",709.644052799336
"6898",698.01050475789
"6899",700.646770430255
"6900",706.784460370852
"6901",694.436153675412
"6902",699.779891691502
"6903",695.254231865434
"6904",693.598950222383
"6905",694.379386730382
"6906",685.626720492468
"6907",688.704725350715
"6908",689.842654652579
"6909",688.793920826929
"6910",677.747852568151
"6911",672.654207050334
"6912",665.345171120788
"6913",669.58924398957
"6914",672.155276355933
"6915",664.906314824859
"6916",673.861166582148
"6917",668.008480914103
"6918",665.178572267145
"6919",661.84474685646
"6920",671.042470534621
"6921",662.87586527116
"6922",650.062389045234
"6923",669.49338649674
"6924",673.614305210262
"6925",668.315609552302
"6926",662.745670754293
"6927",666.639533033616
"6928",652.632661733088
"6929",650.734884022605
"6930",671.893930535236
"6931",663.035391995094
"6932",655.310597133814
"6933",656.815773439847
"6934",649.43348791532
"6935",659.592721782299
"6936",675.876346460139
"6937",673.514062977842
"6938",665.310414766152
"6939",672.862519118879
"6940",681.825286374734
"6941",689.371942652605
"6942",697.512493075846
"6943",674.7345343299
"6944",571.987343154639
"6945",566.805166284963
"6946",707.435535551262
"6947",706.90384923668
"6948",737.453311332734
"6949",742.220419263341
"6950",751.478064329047
"6951",751.195227822598
"6952",757.889029842014
"6953",760.909481192713
"6954",762.742905010078
"6955",761.903907445145
"6956",756.996802499406
"6957",760.619820878592
"6958",766.81579351283
"6959",761.760524969436
"6960",757.708544412918
"6961",742.502351799536
"6962",751.145901405865
"6963",748.186780458689
"6964",747.314796842526
"6965",749.337697823696
"6966",741.239283195688
"6967",764.131975667303
"6968",772.97557571011
"6969",733.922393851298
"6970",752.588680235502
"6971",745.951048655198
"6972",753.240766774854
"6973",756.111971134734
"6974",741.84106811812
"6975",741.198297005299
"6976",755.073091683192
"6977",753.290114846385
"6978",750.718698924006
"6979",766.992380273852
"6980",760.724299733118
"6981",749.531779710774
"6982",751.629465182338
"6983",747.902832359699
"6984",748.415927713431
"6985",740.864783748042
"6986",723.666881132482
"6987",725.344685499064
"6988",722.707318601442
"6989",734.410114318467
"6990",728.866130943901
"6991",706.13218662248
"6992",715.787431328058
"6993",717.975671776393
"6994",705.795980908603
"6995",696.937537180375
"6996",694.113386925896
"6997",694.522104961072
"6998",696.294557412472
"6999",692.076527723573
"7000",688.797835143111
"7001",681.712390468466
"7002",672.546477976996
"7003",676.766144758804
"7004",678.909702123561
"7005",676.980758236708
"7006",670.176630011935
"7007",663.503963008056
"7008",671.246971354395
"7009",671.193856504043
"7010",676.99515064683
"7011",671.7469553256
"7012",680.501828082061
"7013",676.458853662187
"7014",664.588865482204
"7015",662.303265330471
"7016",667.777661872198
"7017",676.114333959694
"7018",664.853425605096
"7019",658.194802094483
"7020",660.12568394167
"7021",659.386466146535
"7022",655.308461840061
"7023",640.736563812168
"7024",640.060902920468
"7025",642.714053029663
"7026",647.87627930805
"7027",663.144830166537
"7028",658.234921987606
"7029",651.492860781186
"7030",647.209684706989
"7031",641.469385496637
"7032",650.619773468796
"7033",656.394153288156
"7034",675.685826240811
"7035",687.207410801781
"7036",688.105146151983
"7037",685.559191131691
"7038",684.704019747919
"7039",689.606697265877
"7040",705.202704104704
"7041",708.491050208276
"7042",711.589994439797
"7043",695.53985557368
"7044",692.386246948489
"7045",701.028491750925
"7046",715.727109189594
"7047",716.780245757696
"7048",722.156711024559
"7049",734.921431253476
"7050",725.222359193321
"7051",735.50668675548
"7052",730.066209252975
"7053",728.332086189749
"7054",736.718990876856
"7055",734.152128153317
"7056",721.882520717036
"7057",685.588100688806
"7058",698.305022264338
"7059",719.342691567902
"7060",728.855313127359
"7061",733.099650821884
"7062",731.155829378065
"7063",732.924412087048
"7064",734.618388493623
"7065",727.407967071543
"7066",729.336504780245
"7067",736.117910538191
"7068",734.630990605182
"7069",738.861280289887
"7070",747.547788973829
"7071",741.696735450943
"7072",742.376085859219
"7073",732.035079045717
"7074",735.170598898657
"7075",758.259484918326
"7076",738.288836675154
"7077",731.912221908688
"7078",735.985329459937
"7079",742.336454330202
"7080",735.646535359563
"7081",722.131313640367
"7082",698.477595345769
"7083",704.423244817439
"7084",700.723209458245
"7085",709.01496905313
"7086",703.994097901575
"7087",696.695851933041
"7088",700.597928568723
"7089",704.540457834652
"7090",682.990482104492
"7091",683.60114403957
"7092",683.37495106291
"7093",681.580777376494
"7094",680.398646493127
"7095",678.141768562007
"7096",678.280057274773
"7097",685.255408478759
"7098",668.173088402892
"7099",662.303549128042
"7100",677.459336841894
"7101",665.957214716762
"7102",654.22661953828
"7103",663.673949899915
"7104",660.483804376582
"7105",651.60041258242
"7106",645.781629001968
"7107",637.248588154735
"7108",660.052221549
"7109",651.482921345234
"7110",651.382181478811
"7111",668.159338159108
"7112",666.825009080161
"7113",658.865417937706
"7114",653.195562263768
"7115",655.134667454726
"7116",635.74522923974
"7117",638.983665965596
"7118",637.699197528758
"7119",635.882027309439
"7120",649.655739625311
"7121",650.703467977209
"7122",649.517256180357
"7123",644.561185741853
"7124",621.233051430704
"7125",626.014605450714
"7126",632.085589346421
"7127",640.870976805358
"7128",655.10365096561
"7129",663.480548168868
"7130",666.909192688969
"7131",668.86520265256
"7132",676.907626444457
"7133",677.659702221778
"7134",698.39776928278
"7135",703.130228177481
"7136",723.017323120629
"7137",717.039049274235
"7138",726.472714532958
"7139",714.597100489517
"7140",730.311460009019
"7141",727.654807372115
"7142",738.294477846623
"7143",744.020504221755
"7144",747.704277958038
"7145",744.169009210525
"7146",744.382837970643
"7147",749.325213967709
"7148",758.454628770763
"7149",757.625388460825
"7150",757.033048381464
"7151",757.659476078941
"7152",742.254422320275
"7153",746.831081290529
"7154",745.175081432024
"7155",743.69529128464
"7156",751.723911436819
"7157",741.497615891016
"7158",747.895571162986
"7159",721.26656663624
"7160",778.388537378996
"7161",777.981781775862
"7162",748.651865993216
"7163",747.273216166645
"7164",747.197334344878
"7165",747.910209951814
"7166",743.524224831665
"7167",742.875743203174
"7168",750.282499541035
"7169",747.205874923136
"7170",740.67730776931
"7171",740.28999283579
"7172",743.441183885009
"7173",736.36296004695
"7174",739.613858905709
"7175",741.170345953411
"7176",737.558363832179
"7177",739.795690157361
"7178",724.401208467879
"7179",723.043365598762
"7180",714.473452021061
"7181",717.249645276135
"7182",709.847709637402
"7183",696.094274446484
"7184",698.032711214623
"7185",698.239047164463
"7186",694.455176243066
"7187",690.545115180269
"7188",683.283909790788
"7189",696.744446763894
"7190",689.65902245835
"7191",679.285223908353
"7192",680.705522337212
"7193",687.198775758884
"7194",677.797263219868
"7195",680.527906092668
"7196",671.640410073574
"7197",678.323183938207
"7198",667.19024122706
"7199",670.067204656512
"7200",660.400140837356
"7201",664.519040788287
"7202",688.624747941207
"7203",676.909020766875
"7204",664.691261705344
"7205",675.094541799975
"7206",694.348502001721
"7207",675.344960235171
"7208",675.723943576124
"7209",677.783434245926
"7210",659.888747851404
"7211",659.749197953017
"7212",666.043860971726
"7213",664.022994313403
"7214",660.288739853869
"7215",661.233319048581
"7216",663.662932391085
"7217",665.270660249296
"7218",665.265501701668
"7219",681.01564847726
"7220",679.362207775416
"7221",683.375070399381
"7222",680.541022589039
"7223",680.756445131567
"7224",674.523209217068
"7225",672.787714080671
"7226",679.291250611519
"7227",672.753467843307
"7228",681.318793077667
"7229",689.061348709889
"7230",698.413892342276
"7231",705.674592252213
"7232",700.205215946662
"7233",692.567757244428
"7234",698.774176381156
"7235",699.335935199389
"7236",698.089510536156
"7237",696.227990672368
"7238",705.853478202698
"7239",696.136322771985
"7240",701.927368894
"7241",704.682737716953
"7242",711.795053320817
"7243",717.380799672952
"7244",714.017867357029
"7245",712.247075258318
"7246",710.17162330842
"7247",710.871271375577
"7248",708.37421822248
"7249",720.375818493396
"7250",722.091729680693
"7251",726.093544026972
"7252",726.695126675024
"7253",728.008830847149
"7254",723.708778557214
"7255",719.324468923111
"7256",718.633519162444
"7257",712.794669275869
"7258",713.324966507107
"7259",714.945847359512
"7260",715.558785828133
"7261",713.361894389822
"7262",715.245316169888
"7263",714.563558036266
"7264",717.251664556673
"7265",710.171210446633
"7266",701.432163680741
"7267",714.056350402813
"7268",712.5310814103
"7269",708.657711774558
"7270",717.684842337715
"7271",713.607515449431
"7272",713.951297904726
"7273",712.551805855291
"7274",696.597987680132
"7275",704.690846096182
"7276",693.79041978999
"7277",699.494260749691
"7278",698.828734865136
"7279",689.396540319556
"7280",693.064950441289
"7281",695.676357900124
"7282",693.342064060274
"7283",677.975622351649
"7284",685.096522863955
"7285",677.446135512408
"7286",675.44932425884
"7287",681.214382138074
"7288",682.096034624604
"7289",679.979994366419
"7290",674.40335745661
"7291",679.018322959914
"7292",665.245407239174
"7293",665.887538405924
"7294",668.683023726344
"7295",664.416029292184
"7296",664.570270095027
"7297",664.519654792092
"7298",663.883597023532
"7299",675.553140438956
"7300",680.655569513231
"7301",678.955304253647
"7302",673.923301366019
"7303",680.879098279493
"7304",687.820538898445
"7305",673.627984197029
"7306",673.63698978738
"7307",683.103885239263
"7308",673.200927197758
"7309",678.583801582951
"7310",672.261478052516
"7311",670.29975900731
"7312",670.100949071876
"7313",676.080844891241
"7314",674.020736533426
"7315",681.503976239408
"7316",671.326630697301
"7317",653.261649015887
"7318",679.813516359248
"7319",679.508027518547
"7320",678.478189952578
"7321",668.63702747644
"7322",686.733881460641
"7323",690.4599033663
"7324",694.007482647805
"7325",694.837426080545
"7326",702.915811683486
"7327",703.85648362992
"7328",710.059479907287
"7329",704.956108052897
"7330",704.399883552029
"7331",696.373731411841
"7332",703.796296629841
"7333",701.981266473333
"7334",693.825494245113
"7335",705.233751883997
"7336",708.569794888109
"7337",708.268600011399
"7338",718.342282643974
"7339",722.213473121583
"7340",717.933133455352
"7341",723.970431767926
"7342",720.68688290721
"7343",722.698126164169
"7344",721.270897525698
"7345",716.960295586189
"7346",718.327705565314
"7347",716.495393991356
"7348",705.501560858806
"7349",706.803704451513
"7350",710.347052373628
"7351",718.867156389835
"7352",713.684786405708
"7353",708.681259899557
"7354",713.420788001965
"7355",708.747145773292
"7356",699.231959754108
"7357",705.692665879597
"7358",708.184443409691
"7359",704.759940648864
"7360",705.103956668108
"7361",703.273864631705
"7362",706.799455632367
"7363",708.134025561682
"7364",716.144681742237
"7365",713.875603197041
"7366",719.565150453479
"7367",715.965215135636
"7368",711.429144286923
"7369",712.850790138721
"7370",716.343036859106
"7371",695.833495600696
"7372",694.260412630604
"7373",706.609145404129
"7374",694.108993911725
"7375",688.449310330097
"7376",694.450215942033
"7377",698.462080100007
"7378",693.892317193621
"7379",687.552182675691
"7380",684.586378861475
"7381",679.347511813167
"7382",684.958381866197
"7383",684.868363336833
"7384",677.964936651305
"7385",683.962193355307
"7386",691.473669955651
"7387",692.282776781742
"7388",679.062937025594
"7389",678.98734201196
"7390",679.879310456486
"7391",676.912615650353
"7392",680.308848283053
"7393",667.90943599393
"7394",653.312244300983
"7395",660.453076511186
"7396",652.993525762197
"7397",650.375636218765
"7398",659.060214301957
"7399",662.676152220125
"7400",660.521107112363
"7401",652.839886022564
"7402",646.250252043456
"7403",651.438629767754
"7404",638.075858240493
"7405",649.161735981061
"7406",634.842390836742
"7407",636.659214254098
"7408",631.515589510313
"7409",640.015725014752
"7410",649.435508052863
"7411",650.911127653955
"7412",643.130988624858
"7413",644.804762724199
"7414",635.137754719636
"7415",627.846042002363
"7416",650.063065268277
"7417",660.554588150425
"7418",668.556683859645
"7419",664.000669881176
"7420",678.058422629399
"7421",683.614509046096
"7422",670.65777779067
"7423",696.121746625698
"7424",694.76495322644
"7425",699.825906383524
"7426",721.65982913559
"7427",718.988794337201
"7428",681.497580315596
"7429",699.55332203022
"7430",708.542107038902
"7431",701.76197220724
"7432",697.700433968162
"7433",699.575733835997
"7434",694.287782217515
"7435",685.574773547189
"7436",697.149437312797
"7437",699.216921963705
"7438",706.563158131819
"7439",714.446999496448
"7440",715.736630445003
"7441",711.64085308056
"7442",703.78820125556
"7443",713.959220510192
"7444",719.494871406927
"7445",716.239309121657
"7446",753.039718752538
"7447",763.9457189679
"7448",756.192923437488
"7449",765.039564895632
"7450",774.33890148741
"7451",783.463227689754
"7452",764.988681327151
"7453",741.620109262063
"7454",736.903762610797
"7455",722.865250885249
"7456",724.036722147046
"7457",746.797875616453
"7458",742.816215465552
"7459",741.297559985556
"7460",730.129747665548
"7461",726.32217240681
"7462",733.262562643592
"7463",733.278138889253
"7464",731.149632346011
"7465",723.679473105227
"7466",714.266713387066
"7467",720.136231689054
"7468",730.503003848978
"7469",707.024617997323
"7470",711.766848245474
"7471",706.218744551971
"7472",709.09024397449
"7473",696.382990664669
"7474",692.257787304397
"7475",691.975171230385
"7476",694.496082656197
"7477",693.17816516492
"7478",689.079927400426
"7479",688.378221323885
"7480",685.246435163395
"7481",686.824117763467
"7482",691.808021564585
"7483",693.412391885617
"7484",701.05263974343
"7485",681.244201932314
"7486",672.226257808639
"7487",689.437200520458
"7488",684.206712008112
"7489",665.083350332283
"7490",682.304268713773
"7491",675.008528565737
"7492",673.239604379263
"7493",672.637296562485
"7494",675.408090768222
"7495",684.331968841457
"7496",672.526210618064
"7497",670.375064377311
"7498",673.453865463544
"7499",660.279483969204
"7500",667.293834770512
"7501",664.341011526695
"7502",663.631059470573
"7503",654.830880575003
"7504",651.632577557141
"7505",661.70788534893
"7506",663.147150739941
"7507",663.288828441012
"7508",663.186006321641
"7509",662.742991387597
"7510",663.583109171288
"7511",662.836105180129
"7512",677.228794086449
"7513",688.635333020332
"7514",700.284201079598
"7515",693.101634129352
"7516",702.064232792207
"7517",712.424676702303
"7518",711.661044797584
"7519",719.109815088847
"7520",726.513871953778
"7521",727.744373326262
"7522",744.505711272478
"7523",739.28132471791
"7524",701.436295928282
"7525",740.928362011682
"7526",719.687322668867
"7527",728.443464208225
"7528",729.822248661243
"7529",730.125971241039
"7530",718.504604856293
"7531",728.17067760079
"7532",723.467306883578
"7533",721.010527946087
"7534",714.243842152468
"7535",724.982885717776
"7536",736.803118753358
"7537",739.023325503547
"7538",734.440609382554
"7539",734.632976611843
"7540",728.435741674171
"7541",727.701168751533
"7542",739.453043664587
"7543",740.844345864809
"7544",744.155046714972
"7545",743.232622114934
"7546",738.05938051856
"7547",730.319094244932
"7548",727.095557199028
"7549",723.217244924737
"7550",730.169724722748
"7551",721.679489095172
"7552",726.703384520716
"7553",725.763926239897
"7554",742.234075204945
"7555",764.223871183128
"7556",780.563865443094
"7557",775.295952740214
"7558",770.40920307784
"7559",786.866883484308
"7560",783.674981195657
"7561",767.225231403005
"7562",754.763188004462
"7563",757.627775210444
"7564",760.409686222426
"7565",746.886696876085
"7566",730.163790748853
"7567",730.727740532997
"7568",739.156646001842
"7569",733.183231534537
"7570",731.600441485867
"7571",712.578064045433
"7572",727.213824220393
"7573",709.876743024905
"7574",718.216453304966
"7575",710.565962007352
"7576",720.680433458345
"7577",727.385167647001
"7578",709.657336865212
"7579",712.166440326052
"7580",712.469790438256
"7581",706.812657765463
"7582",695.793517423915
"7583",678.862491736926
"7584",684.88527887732
"7585",686.197432700278
"7586",682.896754860519
"7587",677.228444940803
"7588",672.612997201153
"7589",685.732298815517
"7590",682.935669185389
"7591",679.697459911139
"7592",675.446783797372
"7593",676.657808196137
"7594",685.496258999763
"7595",683.122248572415
"7596",671.411311650132
"7597",660.628894728112
"7598",666.570672963842
"7599",658.733118065348
"7600",657.150209587933
"7601",658.372847576029
"7602",676.839179120197
"7603",670.935620166435
"7604",659.832599821265
"7605",655.331411925891
"7606",665.783377475464
"7607",670.530723628726
